Year,Genre encoded,Votes encoded,Director encoded,Actor 1 encoded,Actor 2 encoded,Actor 3 encoded,Predicted_Rating
2015,5.9,6.6,5.5,3.9,3.9,3.9,3.9242108
2001,5.6,5.8,5.8,5.5,5.5,5.4,5.7315006
1982,5.9,6.4,6.1,7.3,6.7,5.8,7.2308927
1968,6.0,5.8,5.8,5.5,5.9,5.9,5.742618
1964,6.4,7.5,7.1,6.8,6.5,7.4,7.677226
2002,5.6,5.8,4.7,5.0,5.2,4.7,4.781381
2010,5.5,5.7,4.6,3.0,3.9,3.0,2.888708
1992,5.6,5.8,5.8,6.0,5.4,5.9,5.8313274
2014,6.0,7.2,6.0,7.2,7.2,7.2,7.4596176
2016,6.0,5.8,5.8,5.8,5.9,5.8,5.7915235
1994,5.5,5.8,4.2,4.8,5.3,4.7,4.4429855
1986,5.7,5.8,6.3,5.5,6.1,5.4,5.8642745
2019,6.0,5.8,5.8,6.5,5.6,5.8,5.844583
2015,5.9,6.0,5.7,6.0,5.7,5.7,5.889837
1991,5.6,6.5,4.8,5.3,4.5,6.0,5.70069
2018,5.3,5.8,5.2,5.8,5.8,5.8,5.8134212
1975,5.6,5.8,5.9,6.0,5.9,5.9,5.783194
1993,5.3,5.6,4.8,5.0,5.7,5.1,4.6700726
2014,5.6,5.8,4.9,5.8,5.8,5.8,5.7443876
2008,5.8,3.4,4.4,5.1,4.2,5.2,3.2195811
2001,5.6,5.8,5.8,5.8,5.8,5.8,5.817481
2011,5.9,5.6,4.5,4.5,5.5,4.5,4.425159
1934,6.0,5.8,6.1,5.8,5.4,5.8,5.77799
1954,6.0,5.8,5.8,5.8,6.2,6.3,5.815809
1953,6.0,5.8,5.8,5.7,5.4,5.9,5.727451
1992,6.0,5.7,6.3,6.1,5.9,6.9,6.575306
1977,5.8,6.1,5.8,6.8,6.3,6.2,6.580116
2017,6.0,5.8,5.8,5.8,5.8,5.8,5.7960687
1977,5.6,6.2,5.4,6.3,5.0,6.2,5.7212358
1983,5.4,5.7,5.8,5.6,6.0,6.3,5.8125854
1953,6.0,5.8,5.8,5.8,6.5,5.8,5.8056636
2004,6.7,5.7,5.1,5.6,4.5,5.2,4.933723
2019,6.0,5.8,5.8,6.2,5.8,5.8,5.8061876
1963,5.6,5.7,5.7,5.2,6.0,5.9,5.1779456
1966,6.0,5.8,6.0,5.8,5.8,5.8,5.7745605
1995,5.0,5.7,5.0,5.3,5.6,4.5,4.473481
1994,6.0,5.8,5.8,5.8,5.8,5.4,5.796741
1949,5.6,5.8,5.8,5.8,5.6,5.8,5.7601886
2018,6.0,6.2,6.8,6.8,6.8,6.8,6.925347
2012,5.7,5.7,5.6,5.4,4.4,6.9,5.4561324
2010,6.0,5.8,4.4,5.8,5.9,5.9,5.690725
1974,5.7,5.8,6.2,5.8,6.2,6.1,6.0289493
1990,6.0,5.8,5.9,6.0,5.9,5.9,5.7750297
2001,5.8,5.8,6.0,5.8,5.3,5.5,5.772584
1991,5.4,6.1,4.7,4.7,5.3,5.7,4.528832
1943,6.0,5.7,5.8,5.9,5.8,5.9,5.7809854
1955,6.0,5.8,5.9,5.9,6.1,5.7,5.7808814
1996,5.6,5.8,6.2,5.8,5.8,5.8,5.8130097
2015,5.4,5.9,3.6,3.6,3.6,3.6,3.564335
1976,6.0,5.8,5.8,5.8,5.8,5.8,5.7935357
1952,5.9,6.6,7.1,7.3,6.2,7.7,7.6903048
2010,5.1,5.2,5.0,5.0,3.3,3.3,3.232696
2015,5.6,4.8,6.2,6.2,6.0,6.2,5.7933564
2007,5.7,5.8,4.9,5.5,5.7,4.3,5.135298
2019,5.7,5.8,5.8,6.0,5.9,5.9,5.7952847
1987,5.8,5.8,5.8,5.8,6.4,5.8,5.8191667
1940,6.0,5.8,5.9,5.9,5.9,5.8,5.7917
2000,5.6,5.8,5.7,5.6,5.8,4.5,5.6444054
1978,5.3,6.5,5.4,5.7,6.0,6.0,6.213992
2012,5.9,8.1,6.2,6.7,6.8,8.1,8.018499
1983,5.5,6.1,5.4,6.0,5.4,6.1,5.8237076
1935,6.0,5.8,5.8,6.0,5.9,5.9,5.7884727
2019,5.3,5.8,5.8,5.8,5.9,5.9,5.802552
1998,5.3,5.6,5.2,4.7,5.8,5.6,4.638575
1969,5.7,5.7,5.6,5.3,6.4,6.0,5.557547
2019,6.0,5.8,5.9,6.0,5.9,5.9,5.7936525
2004,6.2,7.5,7.2,5.5,5.1,6.1,7.564222
1989,5.1,5.3,4.9,5.3,5.4,5.5,4.75924
1968,6.6,5.8,5.8,5.8,5.8,6.2,5.9845033
1990,5.7,5.8,5.7,5.8,5.8,5.9,5.7758613
1969,5.7,5.8,5.7,5.8,5.9,5.9,5.7873445
2007,6.0,5.8,5.7,5.8,5.5,5.8,5.789
2017,5.8,5.8,5.8,6.3,6.8,6.8,6.2028646
2021,5.8,5.8,5.8,6.5,5.7,5.5,5.791927
2021,6.0,5.8,6.9,6.0,6.6,5.8,6.2259836
1963,5.6,5.8,5.8,5.9,5.8,5.9,5.775599
2013,6.0,5.8,5.8,5.8,5.8,5.8,5.7960687
2008,6.2,6.7,5.7,6.9,5.3,6.0,6.226268
1996,5.7,5.8,5.8,5.3,4.1,5.6,5.2625284
2015,6.4,5.6,8.0,8.0,5.9,5.9,8.25356
1990,5.4,5.2,4.9,5.3,5.6,6.1,4.8614316
2000,5.6,5.7,5.6,5.7,2.9,5.0,3.7759776
2010,6.2,6.1,6.0,6.6,6.6,6.8,6.6814857
1980,6.0,5.4,5.7,5.8,5.3,5.6,5.3799944
1935,6.0,5.8,5.9,5.9,6.0,5.8,5.810785
1989,5.6,5.8,5.8,6.1,6.0,5.9,5.798329
2018,5.3,6.3,6.1,7.4,6.1,7.4,7.0154657
1959,5.7,5.8,6.1,6.4,6.3,5.9,6.0432954
2017,5.9,5.9,6.8,5.9,5.8,5.9,6.1855073
1958,6.0,5.8,6.0,5.8,6.0,6.1,5.823128
1985,5.6,5.4,5.7,6.0,6.3,5.7,5.7021327
2018,5.5,4.5,5.5,5.7,5.2,4.7,4.726614
2017,6.2,7.8,7.8,7.8,7.0,7.8,7.7290483
2017,6.0,5.7,8.8,8.8,8.8,8.8,9.058005
1940,5.7,5.8,5.8,5.8,5.9,5.9,5.8013163
1956,5.7,5.8,5.0,5.8,5.8,5.9,5.5794635
1998,5.4,7.3,5.3,5.3,6.2,5.4,7.2910533
1975,6.1,5.6,6.1,6.8,6.2,5.4,6.1665487
1945,6.0,5.8,5.8,5.8,6.0,5.8,5.793746
2021,5.8,5.8,5.8,5.8,5.8,5.8,5.7955146
2009,6.2,5.7,6.1,6.1,6.1,6.1,6.154474
1946,6.0,5.8,5.9,6.2,5.9,5.9,5.8020277
1974,5.9,5.6,5.3,6.0,5.9,6.1,5.721931
2002,5.3,3.1,4.8,6.3,3.9,5.2,3.253316
1993,6.1,5.7,5.7,5.3,5.5,5.5,5.402348
2020,6.1,6.1,5.9,6.5,6.5,6.5,6.474856
2000,5.6,5.5,4.9,5.3,5.9,5.2,4.762628
2010,5.8,2.6,5.3,5.5,5.8,5.7,3.49796
1991,6.0,5.8,5.8,6.3,5.9,4.5,5.601805
1947,6.0,5.8,5.8,6.0,5.9,5.9,5.7826366
1992,5.7,4.3,5.4,5.9,5.1,5.1,4.6288896
1949,5.9,6.0,6.0,6.4,6.8,6.4,6.9374747
1976,5.8,5.8,6.0,5.6,5.8,6.1,5.789868
2019,6.0,5.8,5.8,5.3,5.9,5.9,5.802856
2019,5.6,5.8,5.8,5.8,5.8,5.8,5.796714
2004,5.5,5.8,5.8,5.7,5.8,5.6,5.722088
1971,4.8,5.2,6.8,6.6,5.6,5.7,5.3846703
1997,5.6,5.5,4.5,5.5,5.3,5.3,4.567379
1984,6.0,5.8,5.8,6.0,5.9,5.9,5.8050766
1938,6.0,5.8,5.8,5.8,5.9,5.8,5.7917
2001,6.0,5.1,5.9,5.3,5.5,5.3,5.2413654
1984,5.5,5.9,7.0,5.6,6.9,6.1,6.7763505
2007,5.8,5.8,5.8,5.8,5.9,5.9,5.792433
1972,5.5,6.1,6.0,6.3,6.1,6.1,6.3359027
1978,6.0,5.8,6.1,6.0,5.9,5.9,5.7984204
1997,6.2,5.7,5.2,6.0,6.3,5.8,5.689942
1937,6.0,5.8,5.8,6.5,5.8,6.0,5.8576994
2001,5.4,5.4,5.6,6.6,5.1,5.5,5.4446983
2013,5.9,6.1,7.1,7.1,7.1,7.1,7.0954046
1956,6.1,6.1,7.4,6.7,6.4,6.0,7.2301087
1978,5.7,6.0,6.6,5.3,6.0,6.3,6.2685003
2005,6.0,5.8,5.8,5.8,6.3,5.9,5.847048
1949,6.0,5.8,6.1,5.8,5.6,5.8,5.7714396
1978,5.3,5.9,6.5,5.7,6.1,6.2,6.314797
1969,6.0,5.8,6.0,4.8,5.3,4.8,5.185252
1943,6.0,5.7,5.7,6.0,5.9,5.9,5.8172364
1999,5.6,5.7,6.7,6.4,6.0,5.2,5.987474
1987,5.8,5.7,6.5,6.2,6.5,5.8,6.356005
1980,5.5,5.7,5.9,5.3,5.7,6.1,5.410412
1992,5.6,6.2,6.9,6.2,6.1,5.7,6.5274725
1953,6.4,6.4,6.5,7.3,7.4,6.7,7.703539
1951,6.0,5.7,5.8,6.1,6.1,6.4,6.2561765
2015,5.7,5.5,5.2,7.6,5.5,5.8,6.601601
2001,5.8,6.0,4.8,5.6,6.0,5.7,5.5553083
2019,5.7,5.8,6.7,6.0,5.9,5.9,5.989988
2003,5.0,5.7,4.8,6.1,4.7,5.0,4.5673213
2001,6.0,5.8,4.8,5.8,5.8,5.8,5.7823553
1954,6.0,5.8,5.7,5.9,5.8,6.0,5.776327
2017,5.8,6.2,5.6,5.7,6.2,5.6,5.9025235
2003,5.9,5.9,4.6,4.7,4.5,5.4,4.6017394
1975,6.0,5.8,6.3,6.1,5.8,5.8,5.813615
1983,5.8,5.6,7.1,7.0,5.9,5.9,7.0566335
2013,5.8,5.8,5.8,5.8,5.8,5.8,5.7967434
2019,6.1,5.3,5.6,5.2,5.2,5.2,4.9591994
1935,6.0,5.8,5.8,5.8,5.9,5.9,5.793161
2016,5.8,5.9,5.4,6.3,6.0,6.0,5.9288254
1998,5.6,5.1,6.2,6.3,5.8,5.0,5.5950284
2004,5.6,6.7,4.8,8.2,6.2,5.9,7.939514
1977,6.0,6.5,6.3,6.3,6.2,6.4,6.8306775
2011,6.0,5.4,5.1,6.0,5.9,5.9,5.5578914
1990,6.4,6.3,6.9,6.7,7.5,7.5,7.316624
1989,5.7,5.8,5.7,5.4,5.9,5.9,5.7533627
2003,5.7,6.0,4.8,5.8,3.9,5.6,4.7993846
2019,6.0,5.8,5.8,6.6,5.8,5.4,5.8132153
2007,5.4,5.5,3.6,5.2,4.6,5.8,4.044564
1969,6.5,5.9,6.6,6.4,6.8,6.1,6.8481774
1957,6.0,5.8,5.8,5.8,5.8,6.2,5.7820015
1943,6.0,5.8,5.9,6.5,5.9,5.9,5.854104
2012,6.0,5.6,6.1,5.5,5.7,5.0,5.44656
2017,6.0,5.8,5.8,5.4,5.8,5.5,5.7310786
1990,6.3,5.3,5.6,6.8,6.7,5.1,6.005392
2014,5.6,5.6,5.6,5.6,5.6,5.0,5.1185093
2021,6.0,6.1,9.3,9.3,9.3,9.3,9.268259
1948,6.3,5.8,5.8,6.8,6.2,4.5,5.576991
1971,5.8,5.8,5.5,5.8,5.8,6.2,5.7692637
1934,6.0,5.8,5.9,5.9,5.8,5.9,5.790787
2020,6.0,5.8,5.8,5.8,5.8,5.8,5.79484
2016,5.0,5.0,4.8,4.8,5.7,4.5,4.6765604
1957,5.8,5.8,6.0,5.8,5.9,6.0,5.797372
2013,5.7,5.8,5.8,5.5,5.5,5.8,5.799788
2011,5.9,4.7,6.9,6.4,6.2,6.2,6.3814282
2019,5.7,5.8,6.9,5.8,5.8,5.9,6.0009117
2019,6.0,5.8,5.8,6.0,5.9,5.9,5.7936525
1994,6.0,6.1,8.3,5.5,5.9,8.3,8.244658
2001,5.7,5.8,5.8,6.0,5.9,5.9,5.813811
2016,6.7,7.6,7.6,6.5,7.6,6.8,7.5428047
1995,5.6,6.8,6.0,6.0,5.3,6.3,6.4128723
1989,6.0,5.8,5.4,5.3,5.5,5.5,5.4693255
2004,5.7,5.7,5.4,6.0,6.0,5.9,5.81552
1949,5.7,5.8,6.0,5.9,6.0,6.4,5.873787
1987,6.4,6.0,6.9,6.4,6.2,6.3,6.790511
2010,5.8,5.8,5.8,5.8,5.8,5.9,5.7941833
1953,5.6,5.6,6.5,5.6,5.9,6.2,5.9125133
2019,5.8,5.8,5.8,6.3,5.8,5.8,5.793631
2021,5.7,5.8,6.2,5.8,6.4,4.7,5.840154
1966,6.0,5.8,5.9,5.8,5.5,5.9,5.790925
1957,6.0,5.8,5.8,6.0,6.4,6.4,5.8734016
1978,5.9,6.2,6.4,5.3,6.2,5.8,6.4284196
1983,6.0,5.9,6.4,8.1,8.1,6.1,8.160734
1961,5.9,5.8,7.1,6.1,6.6,6.1,6.4952784
1948,6.0,5.8,5.8,5.8,5.8,6.2,5.788306
1970,6.1,5.4,5.8,4.4,5.9,4.4,4.176369
1976,6.0,5.8,5.9,5.7,6.1,5.7,5.7959905
2004,5.9,5.7,4.2,5.6,4.2,5.0,4.28174
1991,5.5,5.1,5.5,6.0,5.5,5.6,5.3641047
1987,6.4,8.3,7.3,5.6,6.3,6.5,8.19073
2019,5.7,5.8,5.8,5.8,5.8,5.9,5.7948203
1936,6.1,5.8,6.0,6.2,5.9,5.9,5.7920337
1976,6.0,6.3,7.2,8.8,8.6,7.2,8.553133
1926,6.0,5.8,5.9,6.0,5.9,5.9,5.7884727
2011,6.4,5.8,6.5,6.0,5.9,5.9,5.993983
1952,6.4,7.4,6.2,6.5,6.0,6.4,7.4207063
2019,5.8,5.8,5.8,6.4,6.1,5.8,5.823378
1933,6.0,5.8,5.8,5.8,5.9,5.9,5.793161
1953,6.0,5.8,5.9,5.9,5.8,6.1,5.7843657
2019,6.0,5.8,5.8,5.8,5.8,5.8,5.7960687
1980,6.0,5.7,7.6,6.6,6.0,6.6,7.618662
1997,5.6,6.3,7.8,6.2,6.5,6.8,7.4295444
1988,6.4,7.5,7.2,6.9,5.7,5.3,7.843823
2004,5.7,5.8,5.7,5.8,5.8,5.8,5.8314466
1995,5.3,5.7,4.7,4.9,4.9,5.5,4.481946
1987,5.9,6.4,5.4,5.6,7.3,7.3,6.8885245
1991,6.4,7.2,4.6,5.2,5.8,5.9,6.635434
1959,5.7,5.8,6.2,5.8,6.0,5.8,5.8084836
2017,5.9,5.8,5.8,6.0,5.9,5.9,5.792241
2015,4.8,5.8,5.8,5.8,5.9,5.9,5.794859
2004,5.3,5.8,5.7,5.8,5.8,5.7,5.75584
1935,6.0,5.8,5.7,5.8,5.9,5.9,5.790786
2015,6.0,6.1,6.1,6.4,6.1,5.8,6.14142
2019,5.7,5.8,5.8,5.8,6.3,6.1,5.8145037
1976,5.9,5.8,6.5,6.3,6.4,5.5,6.1837635
2005,5.8,5.8,6.6,6.6,5.1,6.0,6.27198
1989,5.6,5.8,5.5,5.3,5.6,6.1,5.5394115
1962,6.0,5.8,5.8,5.8,5.8,6.0,5.77937
2016,6.0,5.8,5.8,5.8,6.1,5.8,5.803784
2015,5.9,5.9,5.8,5.0,5.0,5.0,5.51947
1973,5.9,5.6,6.9,6.3,6.8,6.5,7.04048
1952,5.1,6.3,6.2,7.3,7.4,6.4,7.620811
2011,5.6,5.8,6.0,6.0,6.0,6.0,5.836645
2002,5.7,5.8,5.7,5.7,6.0,6.2,5.8120503
1944,6.0,5.8,6.1,5.8,5.8,5.7,5.7353315
2018,5.9,5.8,5.8,5.8,5.8,5.8,5.794657
2005,5.8,5.8,5.5,5.4,5.8,5.0,5.65999
1982,6.0,5.7,5.5,5.7,5.5,5.3,5.3631296
2005,5.6,6.5,6.1,6.4,6.5,6.5,6.7902613
1932,6.0,5.8,5.8,5.8,5.9,5.9,5.793161
2014,5.7,5.7,5.7,5.5,5.5,5.5,5.4523063
2007,6.2,5.7,5.9,5.4,5.9,6.3,5.775437
1936,6.0,5.8,6.0,5.9,5.8,5.9,5.778512
2010,5.3,5.8,5.9,5.4,5.5,5.8,5.7392225
2003,6.0,5.9,1.7,1.7,1.7,5.3,1.8106223
1953,6.0,5.8,5.9,5.9,5.9,5.8,5.7830873
2012,6.2,7.2,7.2,5.4,6.2,5.6,7.172343
2006,6.0,5.8,5.8,5.9,5.8,5.8,5.8208613
1948,6.0,5.8,5.8,5.8,6.2,5.8,5.819901
1944,6.0,5.8,5.8,6.0,5.9,5.9,5.780634
1991,6.0,5.7,4.2,5.4,5.9,4.8,4.3018336
2017,5.1,5.1,4.4,2.3,5.2,5.6,3.245006
1949,6.0,5.8,5.8,6.0,6.2,6.0,5.8237834
2010,6.0,5.8,5.8,5.8,5.9,5.9,5.795882
1985,5.5,5.8,5.9,6.0,5.4,5.0,5.4546824
1997,5.6,5.8,5.8,5.8,5.8,5.9,5.809982
1965,5.7,5.8,5.8,5.8,5.9,5.9,5.779082
2019,6.0,6.5,6.5,6.5,6.5,6.5,6.7101827
1948,6.0,5.8,5.7,6.0,5.9,5.9,5.7757435
2010,6.1,8.0,7.2,7.7,5.6,6.9,7.940837
1984,5.9,5.9,5.6,6.3,6.1,6.1,6.0829906
2000,5.6,5.8,5.8,5.8,5.8,5.9,5.811372
1971,6.0,5.6,5.8,5.7,6.0,6.0,5.921008
1965,5.9,7.8,7.0,6.1,6.8,6.3,7.70706
1989,5.8,5.7,6.3,6.3,6.3,5.7,6.097375
2018,6.0,5.8,5.7,6.0,5.9,5.9,5.7886477
1985,6.0,6.0,6.0,6.3,5.9,6.2,6.3711286
2016,6.0,5.7,5.6,4.8,5.6,5.6,5.31407
1980,6.0,5.8,5.8,5.8,5.8,5.4,5.763318
1994,5.5,5.9,5.3,5.7,5.7,4.8,5.3855486
1992,6.0,5.8,5.9,5.8,5.8,6.1,5.807912
1982,5.5,5.8,5.0,5.3,5.6,5.9,5.231585
1957,6.0,5.6,6.5,5.9,6.5,6.2,6.4416833
1951,6.0,5.7,6.3,7.3,7.5,7.3,7.940661
1989,6.0,5.4,5.5,5.7,5.8,5.9,5.5417933
1991,5.7,5.8,5.8,6.8,5.8,5.8,5.848132
1946,6.0,5.8,6.0,6.5,5.9,5.9,5.8682055
2010,5.8,5.4,6.8,5.2,5.8,4.9,5.18869
2013,8.2,5.6,9.0,6.0,5.9,5.9,9.210265
1993,6.0,5.7,5.2,5.3,5.5,3.7,4.070816
1950,6.0,5.8,5.8,5.8,5.9,5.8,5.7830873
2019,5.7,5.8,5.8,5.6,4.7,5.1,5.679345
1990,6.1,5.8,4.9,4.7,5.1,5.4,4.786953
2018,5.7,5.8,5.8,5.8,5.8,5.7,5.7838316
1976,6.4,5.8,5.8,6.2,5.9,5.9,5.844042
1973,5.6,5.8,5.8,5.8,5.8,5.9,5.7901154
1985,5.3,6.2,6.5,6.0,5.3,6.1,6.3262606
1938,6.0,5.8,5.8,5.8,5.8,6.3,5.803
2002,5.6,5.8,5.9,6.0,5.9,5.9,5.8173304
2005,6.0,5.8,5.8,6.0,5.9,5.9,5.8076773
1943,6.4,5.8,5.9,6.4,5.8,6.3,5.9066553
1991,6.0,5.8,5.8,6.3,6.8,5.9,5.9855223
2007,6.2,6.2,5.4,5.1,5.4,5.4,5.417987
1969,5.7,6.5,6.6,6.3,6.1,5.9,6.7701316
1985,6.0,5.8,7.4,7.4,7.0,6.5,7.231957
2002,5.3,5.5,4.6,5.2,4.6,5.5,4.429455
2017,5.7,5.1,5.4,5.0,4.5,5.9,4.9440246
2011,6.4,5.6,5.8,5.9,5.4,5.3,5.548058
1990,5.0,5.8,5.8,5.8,5.8,6.1,5.7965274
1980,6.0,6.0,6.6,8.2,6.3,5.9,8.0091305
2021,6.4,5.8,5.8,5.8,5.8,5.8,5.802726
1947,5.7,5.8,6.1,6.0,6.1,6.0,5.880812
2018,6.0,5.8,5.8,5.8,5.8,5.8,5.7960687
2015,6.0,5.8,5.6,6.0,5.9,5.9,5.7716665
1968,5.5,5.5,6.6,6.3,6.0,6.4,6.425874
2011,4.6,6.0,4.3,5.0,5.7,5.2,4.812541
1984,6.0,5.8,6.0,5.8,5.8,5.8,5.79928
2001,5.6,5.6,5.6,5.6,5.1,5.3,4.943599
2019,5.7,5.8,5.8,5.9,5.9,5.9,5.797194
2018,6.5,6.0,6.5,7.0,6.3,6.9,6.8529973
1958,6.0,5.8,5.9,5.5,6.3,6.4,5.918135
1974,6.2,5.7,7.2,7.2,6.3,6.1,7.2329407
2014,6.0,5.8,7.5,7.7,7.7,7.7,7.714916
1986,6.0,5.9,5.1,5.4,5.4,4.9,4.9242716
2009,6.2,4.6,6.4,6.4,6.1,5.4,5.6949573
2000,5.7,5.1,4.4,4.8,4.6,5.4,4.438995
2018,6.0,7.1,6.3,6.3,6.1,6.4,6.901777
2015,6.7,6.5,5.4,6.4,6.4,6.4,6.55183
2020,5.7,5.8,5.8,5.8,5.8,5.8,5.796472
1993,5.4,5.7,5.6,4.3,4.3,5.6,4.651932
2011,5.9,5.9,6.4,6.4,6.4,6.4,6.489349
2002,5.4,4.2,5.2,4.8,5.6,5.4,4.269013
2001,5.6,5.8,5.7,5.8,5.7,5.7,5.7779646
1950,5.7,5.8,5.8,5.9,6.0,6.0,5.8121805
1946,5.6,5.8,5.8,5.8,5.8,5.8,5.789555
1961,6.0,5.8,6.0,5.8,5.8,6.2,5.7973027
2020,6.0,6.3,7.6,7.6,7.6,7.6,7.513598
2010,6.5,5.1,5.3,6.9,6.9,6.6,6.42996
1938,6.0,5.8,5.8,6.0,5.9,5.9,5.7912493
1981,7.1,7.1,5.9,6.0,6.3,6.7,7.7114787
2013,6.0,6.4,6.1,6.1,6.4,6.1,6.3594413
2017,5.8,5.5,5.1,5.1,5.1,5.1,4.832211
2017,6.4,5.8,5.8,5.8,5.9,5.9,5.805807
1954,5.9,5.8,6.0,5.8,6.2,6.0,5.842156
2015,6.4,6.3,6.4,6.0,5.9,5.9,6.321943
1945,6.0,5.8,5.9,5.8,5.4,5.8,5.7965198
2020,6.0,5.8,5.8,5.8,5.8,6.6,5.840415
1952,5.7,5.8,6.0,6.4,6.2,6.0,6.002171
2004,5.9,5.4,5.3,5.5,5.1,5.1,4.8733525
2002,5.7,5.8,5.8,5.8,5.5,5.9,5.842894
1991,5.6,5.8,4.7,5.0,5.2,5.5,4.957234
1960,6.0,5.8,5.8,5.8,6.0,5.9,5.803224
1984,5.5,6.3,5.5,6.3,6.3,6.0,6.136747
2020,5.9,6.8,5.6,6.8,5.9,6.4,6.4670534
1957,6.2,5.2,6.3,6.8,6.4,6.5,6.8713512
1935,6.0,5.8,6.0,5.8,5.8,6.0,5.805252
1993,5.5,4.9,5.4,5.3,5.8,5.5,4.9327474
1992,5.7,5.8,5.7,5.4,5.8,5.8,5.795553
2001,5.7,5.8,5.8,5.9,5.7,5.2,5.7957387
1938,6.0,5.8,5.8,5.8,5.9,5.9,5.793161
1940,6.0,5.8,5.9,5.9,5.9,5.9,5.793161
1992,5.7,5.9,4.5,5.0,4.5,4.2,4.076948
2019,5.8,5.8,4.6,5.8,5.8,5.8,5.768967
2003,5.6,5.7,3.1,4.7,4.5,3.1,3.0176365
1984,5.5,6.0,5.7,5.3,6.1,6.0,5.76978
2021,5.7,5.8,6.0,5.5,6.3,5.7,5.8174148
1938,6.0,5.8,6.2,6.0,5.8,5.9,5.8121934
1973,6.0,5.4,6.6,5.8,5.8,5.8,5.8129845
1993,5.5,5.7,4.7,5.3,5.4,4.5,4.2816133
1994,5.7,5.8,5.8,6.3,5.8,5.9,5.825571
2011,5.7,5.8,5.3,6.1,5.2,5.3,5.580597
1980,5.9,6.6,5.4,5.7,6.0,5.9,6.06452
2019,6.0,5.8,5.8,5.8,5.3,6.1,5.8256993
1960,6.1,5.8,6.4,5.9,5.8,6.0,5.880697
2001,5.7,6.6,6.6,6.6,6.6,6.6,6.906112
2022,5.5,5.8,6.1,5.8,5.6,5.8,5.748748
2008,5.6,5.5,5.1,4.8,5.0,3.9,3.810944
1954,6.1,8.0,8.0,7.0,7.5,6.5,8.141376
2004,6.0,4.6,2.4,2.4,4.6,5.4,2.6091053
1991,5.3,6.5,5.4,5.2,5.8,5.8,6.240276
1965,6.0,5.8,5.8,5.8,5.8,5.8,5.7801957
2019,5.3,5.8,5.8,5.8,5.8,5.9,5.8001785
1989,5.5,6.1,6.9,8.2,5.8,7.0,7.5406885
2011,6.0,5.7,5.2,5.2,5.2,5.2,4.8603787
1995,6.0,5.8,4.8,4.1,4.9,5.1,4.3673177
2006,6.0,5.8,5.7,5.8,5.8,5.8,5.8190475
1983,5.7,5.8,6.2,5.8,5.8,5.8,5.817638
2019,6.2,5.8,5.8,5.8,5.8,5.8,5.791124
1947,6.0,5.8,5.8,6.0,6.0,6.1,5.8051524
2016,6.0,5.7,7.0,6.8,6.9,5.9,6.944259
2011,6.6,5.8,5.8,6.0,5.9,5.9,5.912829
2016,5.3,4.6,4.2,4.2,5.7,6.0,4.2445226
2017,6.0,5.8,5.6,4.2,5.5,5.8,5.602037
1972,6.0,5.8,5.8,5.8,5.8,5.7,5.78325
1962,6.1,5.4,6.2,6.0,6.2,6.2,6.213322
2021,6.0,5.8,5.8,5.8,5.5,5.8,5.8386445
2005,5.7,6.2,5.4,5.4,5.5,5.3,5.558821
2019,6.0,5.8,5.8,5.9,5.8,5.8,5.7960687
1972,6.4,5.8,5.8,6.0,5.9,5.9,5.8155775
1983,6.0,5.8,5.2,6.0,5.9,5.9,5.793673
1974,6.0,6.4,5.8,6.4,6.3,6.8,6.914445
1936,6.0,5.8,6.0,5.8,5.8,5.8,5.7823873
2018,6.0,5.7,5.4,5.7,5.7,5.7,5.6206703
2021,5.9,5.8,5.8,5.8,5.8,5.8,5.7934284
1994,5.7,5.8,5.9,6.0,5.9,5.9,5.8075624
2006,5.6,5.8,5.8,5.8,5.8,5.8,5.8187704
1995,6.0,5.9,5.7,5.7,5.1,5.5,5.472653
2018,6.0,5.8,5.8,5.1,6.0,6.7,5.8697467
1968,5.9,6.1,6.5,5.7,6.4,6.4,6.704315
1985,6.0,5.9,6.3,7.0,6.7,7.1,7.1826935
1990,6.0,6.6,5.7,5.6,5.6,5.9,6.3695016
2019,5.7,5.8,5.8,4.5,6.8,6.8,6.0202003
1998,5.7,5.8,4.9,5.3,4.6,5.5,5.097301
1967,6.0,5.7,6.0,6.3,6.0,5.3,5.847308
1969,6.0,5.8,5.8,6.3,5.4,6.2,5.8755255
1934,6.0,5.8,5.9,5.9,5.8,5.8,5.7946625
2019,5.9,5.4,5.8,6.3,6.9,5.2,5.908587
1970,5.7,6.5,6.6,6.7,6.1,6.2,6.937675
2020,6.0,5.8,8.7,8.7,8.7,8.7,8.8550415
2001,6.0,6.0,6.2,6.3,5.1,5.7,6.0981746
2003,5.3,6.0,5.3,5.6,5.8,5.3,5.5144277
2019,5.3,5.8,5.6,6.0,5.9,5.9,5.78466
2010,5.9,5.1,3.4,4.1,3.4,4.6,3.3067226
2015,5.8,5.8,5.9,6.0,5.9,5.9,5.7943273
1976,5.9,5.7,6.6,6.0,6.2,6.2,6.569462
2021,6.0,5.6,6.2,6.2,5.0,6.6,6.515445
1996,6.0,5.8,5.8,5.8,5.9,5.9,5.819349
2009,6.2,5.7,3.0,4.5,3.0,3.0,2.980954
2016,6.5,8.0,6.4,5.5,7.9,7.2,8.085544
1987,6.0,6.1,6.7,7.2,7.7,7.4,7.5371656
2001,5.7,8.1,7.6,6.9,5.8,5.7,8.199791
2001,5.9,5.8,5.7,5.0,5.5,5.9,5.76892
1955,5.6,5.8,6.0,6.1,6.2,6.2,5.8924675
